application_id: 1	name: MCS_distance_20.0_sigmaloc1_10.0_sigmaloc2_10.0_sigmasigmaloc1_2.0_sigmasigmaloc2_2.0_frames_10_numberofspots_1000_sample-heterogeneity_0_repeat_1.txt	filepath: /Volumes/blank	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x(nm)	y(nm)	intensity	background	width	a	theta	sigma	int_ratio	alt_sigma	intensity_aperture	background_aperture
7701	1	1	1	386	1	1	12509.3334144	12497.6309897	1	1	1	1	1	7.59808189244	1	1	1	1
7702	2	1	1	386	1	1	12502.3023098	12510.2296503	1	1	1	1	1	10.826528759	1	1	1	1
7703	3	1	1	386	1	1	12520.5103628	12500.1120326	1	1	1	1	1	12.6854233017	1	1	1	1
7704	4	1	1	386	1	1	12514.9526981	12510.9594843	1	1	1	1	1	11.346648395	1	1	1	1
7705	5	1	1	386	1	1	12495.7246953	12499.7939643	1	1	1	1	1	11.299275477	1	1	1	1
7706	6	1	1	386	1	1	12502.3506712	12502.5226957	1	1	1	1	1	9.68439553222	1	1	1	1
7707	7	1	1	386	1	1	12508.0746895	12499.8479412	1	1	1	1	1	8.36109131242	1	1	1	1
7708	8	1	1	386	1	1	12483.9528112	12519.2590067	1	1	1	1	1	12.3461152509	1	1	1	1
7709	9	1	1	386	1	1	12507.2074099	12496.5797656	1	1	1	1	1	8.65587883563	1	1	1	1
7710	10	1	1	386	1	1	12495.0702635	12501.1249169	1	1	1	1	1	8.21919942363	1	1	1	1
7711	1	1	2	386	1	1	12519.7164805	12497.9383686	1	1	1	1	1	9.64226559529	1	1	1	1
7712	2	1	2	386	1	1	12519.0138941	12520.275721	1	1	1	1	1	10.0442090389	1	1	1	1
7713	3	1	2	386	1	1	12522.4530356	12496.8379138	1	1	1	1	1	9.35081278834	1	1	1	1
7714	4	1	2	386	1	1	12508.1404916	12503.7322955	1	1	1	1	1	10.1889919243	1	1	1	1
7715	5	1	2	386	1	1	12528.079071	12503.6639192	1	1	1	1	1	8.24148702078	1	1	1	1
7716	6	1	2	386	1	1	12523.4343684	12492.1314717	1	1	1	1	1	7.4083534167	1	1	1	1
7717	7	1	2	386	1	1	12540.6653487	12512.7932463	1	1	1	1	1	13.5298015858	1	1	1	1
7718	8	1	2	386	1	1	12534.437612	12498.9743404	1	1	1	1	1	9.09159986567	1	1	1	1
7719	9	1	2	386	1	1	12534.4593873	12511.9523792	1	1	1	1	1	8.87059161645	1	1	1	1
7720	10	1	2	386	1	1	12513.4092419	12513.5861203	1	1	1	1	1	8.90604149169	1	1	1	1
7721	1	1	1	387	1	1	12505.6937603	12512.9442832	1	1	1	1	1	8.08374511886	1	1	1	1
7722	2	1	1	387	1	1	12496.3896335	12506.916008	1	1	1	1	1	9.16897210851	1	1	1	1
7723	3	1	1	387	1	1	12485.1687885	12499.2558462	1	1	1	1	1	9.55290279175	1	1	1	1
7724	4	1	1	387	1	1	12490.5008718	12489.3708996	1	1	1	1	1	10.0648329677	1	1	1	1
7725	5	1	1	387	1	1	12505.819489	12504.7794658	1	1	1	1	1	13.0996486619	1	1	1	1
7726	6	1	1	387	1	1	12490.7721919	12503.3024876	1	1	1	1	1	10.7413652588	1	1	1	1
7727	7	1	1	387	1	1	12497.2613273	12483.5757225	1	1	1	1	1	8.86479030815	1	1	1	1
7728	8	1	1	387	1	1	12505.1973772	12492.4609534	1	1	1	1	1	6.62806807343	1	1	1	1
7729	9	1	1	387	1	1	12502.1489315	12504.6157927	1	1	1	1	1	10.6371518025	1	1	1	1
7730	10	1	1	387	1	1	12506.9396933	12483.9835369	1	1	1	1	1	11.5833350592	1	1	1	1
7731	1	1	2	387	1	1	12506.246951	12476.3646512	1	1	1	1	1	14.8991269828	1	1	1	1
7732	2	1	2	387	1	1	12505.7188482	12505.3466215	1	1	1	1	1	8.31451372511	1	1	1	1
7733	3	1	2	387	1	1	12527.6690138	12514.7274655	1	1	1	1	1	11.883469293	1	1	1	1
7734	4	1	2	387	1	1	12521.3451807	12494.2272997	1	1	1	1	1	14.4086955691	1	1	1	1
7735	5	1	2	387	1	1	12520.9428262	12509.82732	1	1	1	1	1	8.39873939948	1	1	1	1
7736	6	1	2	387	1	1	12522.0489295	12518.3711751	1	1	1	1	1	7.72686257645	1	1	1	1
7737	7	1	2	387	1	1	12518.3248767	12517.0836767	1	1	1	1	1	9.61525183941	1	1	1	1
7738	8	1	2	387	1	1	12515.3121601	12486.7648421	1	1	1	1	1	7.13048526178	1	1	1	1
7739	9	1	2	387	1	1	12532.9100157	12507.9221596	1	1	1	1	1	7.94949673624	1	1	1	1
7740	10	1	2	387	1	1	12523.322188	12496.2767706	1	1	1	1	1	7.55834700301	1	1	1	1
7741	1	1	1	388	1	1	12522.062729	12505.9901837	1	1	1	1	1	10.4588716395	1	1	1	1
7742	2	1	1	388	1	1	12493.3117071	12505.3030131	1	1	1	1	1	7.8596532222	1	1	1	1
7743	3	1	1	388	1	1	12494.9346333	12507.3670152	1	1	1	1	1	11.0362799995	1	1	1	1
7744	4	1	1	388	1	1	12504.1776254	12503.4893866	1	1	1	1	1	8.38616097605	1	1	1	1
7745	5	1	1	388	1	1	12487.5821051	12493.569645	1	1	1	1	1	9.34846374838	1	1	1	1
7746	6	1	1	388	1	1	12494.4400626	12501.1149937	1	1	1	1	1	6.04075221157	1	1	1	1
7747	7	1	1	388	1	1	12509.4456248	12516.0607488	1	1	1	1	1	10.4778126915	1	1	1	1
7748	8	1	1	388	1	1	12508.6538783	12504.1274769	1	1	1	1	1	8.74483635667	1	1	1	1
7749	9	1	1	388	1	1	12491.2732737	12502.8764149	1	1	1	1	1	6.76577208426	1	1	1	1
7750	10	1	1	388	1	1	12504.6982243	12506.889526	1	1	1	1	1	8.63757239547	1	1	1	1
7751	1	1	2	388	1	1	12506.2190521	12493.0974214	1	1	1	1	1	12.1975577922	1	1	1	1
7752	2	1	2	388	1	1	12509.8715465	12497.2315003	1	1	1	1	1	9.97369421875	1	1	1	1
7753	3	1	2	388	1	1	12520.2595039	12501.8389136	1	1	1	1	1	7.85246065671	1	1	1	1
7754	4	1	2	388	1	1	12519.1529986	12525.4246789	1	1	1	1	1	14.2330384482	1	1	1	1
7755	5	1	2	388	1	1	12514.4335521	12507.3040528	1	1	1	1	1	7.23993650409	1	1	1	1
7756	6	1	2	388	1	1	12518.8548486	12504.5784038	1	1	1	1	1	7.3387275642	1	1	1	1
7757	7	1	2	388	1	1	12528.5067534	12492.2579554	1	1	1	1	1	7.267224727	1	1	1	1
7758	8	1	2	388	1	1	12548.2677088	12496.789949	1	1	1	1	1	9.64976377807	1	1	1	1
7759	9	1	2	388	1	1	12518.005015	12510.3334731	1	1	1	1	1	9.43606891807	1	1	1	1
7760	10	1	2	388	1	1	12512.8862285	12495.5002226	1	1	1	1	1	9.58135957973	1	1	1	1
7761	1	1	1	389	1	1	12493.8251153	12479.5364309	1	1	1	1	1	10.6444068587	1	1	1	1
7762	2	1	1	389	1	1	12491.5478914	12500.7156832	1	1	1	1	1	5.68578849684	1	1	1	1
7763	3	1	1	389	1	1	12507.9811115	12496.2371792	1	1	1	1	1	8.99700181628	1	1	1	1
7764	4	1	1	389	1	1	12492.0308454	12509.1603998	1	1	1	1	1	8.61764989507	1	1	1	1
7765	5	1	1	389	1	1	12511.3085341	12505.919359	1	1	1	1	1	9.8380447513	1	1	1	1
7766	6	1	1	389	1	1	12480.0285363	12486.9536826	1	1	1	1	1	12.7596393687	1	1	1	1
7767	7	1	1	389	1	1	12506.7840039	12519.7309069	1	1	1	1	1	10.1781082471	1	1	1	1
7768	8	1	1	389	1	1	12490.9963493	12487.2673049	1	1	1	1	1	8.42813625636	1	1	1	1
7769	9	1	1	389	1	1	12515.012709	12494.2081273	1	1	1	1	1	10.3320120997	1	1	1	1
7770	10	1	1	389	1	1	12501.7313961	12488.0093661	1	1	1	1	1	8.06236276612	1	1	1	1
7771	1	1	2	389	1	1	12521.4611615	12493.6201993	1	1	1	1	1	9.37990220455	1	1	1	1
7772	2	1	2	389	1	1	12517.3241987	12514.3345931	1	1	1	1	1	9.53458800408	1	1	1	1
7773	3	1	2	389	1	1	12512.9877721	12490.8956378	1	1	1	1	1	8.75422466193	1	1	1	1
7774	4	1	2	389	1	1	12515.9172625	12483.4724799	1	1	1	1	1	7.3882454584	1	1	1	1
7775	5	1	2	389	1	1	12529.8733384	12495.1117335	1	1	1	1	1	9.46860007642	1	1	1	1
7776	6	1	2	389	1	1	12528.1191725	12509.502593	1	1	1	1	1	8.23044807414	1	1	1	1
7777	7	1	2	389	1	1	12526.5736461	12504.5484749	1	1	1	1	1	8.3938269307	1	1	1	1
7778	8	1	2	389	1	1	12529.8089691	12493.4188623	1	1	1	1	1	13.4779534824	1	1	1	1
7779	9	1	2	389	1	1	12522.3372911	12503.3069595	1	1	1	1	1	9.91381664439	1	1	1	1
7780	10	1	2	389	1	1	12523.2560604	12510.9932185	1	1	1	1	1	13.3282955639	1	1	1	1
7781	1	1	1	390	1	1	12511.8173427	12491.8827194	1	1	1	1	1	10.3844145706	1	1	1	1
7782	2	1	1	390	1	1	12508.083168	12497.6695092	1	1	1	1	1	8.79840403505	1	1	1	1
7783	3	1	1	390	1	1	12507.4450384	12514.0610244	1	1	1	1	1	10.6512895746	1	1	1	1
7784	4	1	1	390	1	1	12500.9125524	12500.0767684	1	1	1	1	1	9.77150473734	1	1	1	1
7785	5	1	1	390	1	1	12491.6801214	12514.5447425	1	1	1	1	1	9.57825571915	1	1	1	1
7786	6	1	1	390	1	1	12487.6645975	12483.1576646	1	1	1	1	1	15.7857223251	1	1	1	1
7787	7	1	1	390	1	1	12502.3703277	12505.7881606	1	1	1	1	1	10.9155222813	1	1	1	1
7788	8	1	1	390	1	1	12483.9533189	12502.1493836	1	1	1	1	1	10.5184288766	1	1	1	1
7789	9	1	1	390	1	1	12517.8856664	12482.709607	1	1	1	1	1	10.6201533162	1	1	1	1
7790	10	1	1	390	1	1	12502.4205035	12454.6656016	1	1	1	1	1	14.4064336251	1	1	1	1
7791	1	1	2	390	1	1	12535.548499	12520.7007757	1	1	1	1	1	9.15884980176	1	1	1	1
7792	2	1	2	390	1	1	12524.712021	12501.9433801	1	1	1	1	1	10.8299084535	1	1	1	1
7793	3	1	2	390	1	1	12513.5626474	12506.737548	1	1	1	1	1	7.84882053511	1	1	1	1
7794	4	1	2	390	1	1	12519.8072131	12487.371316	1	1	1	1	1	7.49714361461	1	1	1	1
7795	5	1	2	390	1	1	12517.7251549	12513.3031053	1	1	1	1	1	9.71087805881	1	1	1	1
7796	6	1	2	390	1	1	12527.2076559	12503.4939077	1	1	1	1	1	8.5378994185	1	1	1	1
7797	7	1	2	390	1	1	12532.3436806	12511.8311321	1	1	1	1	1	9.51200956379	1	1	1	1
7798	8	1	2	390	1	1	12527.6380605	12496.3846102	1	1	1	1	1	14.32374756	1	1	1	1
7799	9	1	2	390	1	1	12535.8463011	12487.4132825	1	1	1	1	1	8.4607387134	1	1	1	1
7800	10	1	2	390	1	1	12521.6566814	12500.6664487	1	1	1	1	1	9.6885147616	1	1	1	1
7801	1	1	1	391	1	1	12495.4922552	12482.7088287	1	1	1	1	1	10.9077104981	1	1	1	1
7802	2	1	1	391	1	1	12503.6181733	12494.5744385	1	1	1	1	1	10.1536423095	1	1	1	1
7803	3	1	1	391	1	1	12482.8223596	12511.1742929	1	1	1	1	1	10.1065414234	1	1	1	1
7804	4	1	1	391	1	1	12494.0097174	12488.4943263	1	1	1	1	1	13.5217803015	1	1	1	1
7805	5	1	1	391	1	1	12515.2404657	12497.0711868	1	1	1	1	1	10.2595075652	1	1	1	1
7806	6	1	1	391	1	1	12510.9312031	12509.9216643	1	1	1	1	1	10.6130897295	1	1	1	1
7807	7	1	1	391	1	1	12494.2634433	12483.7128804	1	1	1	1	1	10.7921537506	1	1	1	1
7808	8	1	1	391	1	1	12489.9467101	12512.4035694	1	1	1	1	1	11.2493284984	1	1	1	1
7809	9	1	1	391	1	1	12495.572361	12491.888557	1	1	1	1	1	10.7174973599	1	1	1	1
7810	10	1	1	391	1	1	12510.2304942	12499.1314981	1	1	1	1	1	10.6499624657	1	1	1	1
7811	1	1	2	391	1	1	12504.4101666	12484.2290669	1	1	1	1	1	11.2943817581	1	1	1	1
7812	2	1	2	391	1	1	12524.0432398	12495.3226394	1	1	1	1	1	11.4102054101	1	1	1	1
7813	3	1	2	391	1	1	12525.3273897	12507.5702763	1	1	1	1	1	11.2810597552	1	1	1	1
7814	4	1	2	391	1	1	12521.8974493	12505.5199219	1	1	1	1	1	8.72326196024	1	1	1	1
7815	5	1	2	391	1	1	12514.7061912	12514.7967498	1	1	1	1	1	10.6777245317	1	1	1	1
7816	6	1	2	391	1	1	12534.5073678	12492.5369417	1	1	1	1	1	15.88693324	1	1	1	1
7817	7	1	2	391	1	1	12519.6794152	12502.4873636	1	1	1	1	1	9.75827064108	1	1	1	1
7818	8	1	2	391	1	1	12539.4338411	12495.6659496	1	1	1	1	1	13.1342454436	1	1	1	1
7819	9	1	2	391	1	1	12524.7320368	12510.4136796	1	1	1	1	1	9.68395325503	1	1	1	1
7820	10	1	2	391	1	1	12519.1699157	12495.3598541	1	1	1	1	1	7.71091756142	1	1	1	1
7821	1	1	1	392	1	1	12503.9926787	12504.7777934	1	1	1	1	1	9.83091541983	1	1	1	1
7822	2	1	1	392	1	1	12498.2915161	12499.7985156	1	1	1	1	1	11.6432557098	1	1	1	1
7823	3	1	1	392	1	1	12507.9868493	12510.5403157	1	1	1	1	1	12.429158692	1	1	1	1
7824	4	1	1	392	1	1	12510.2172874	12504.0971056	1	1	1	1	1	7.20580068968	1	1	1	1
7825	5	1	1	392	1	1	12483.6854493	12501.6401334	1	1	1	1	1	10.9684954273	1	1	1	1
7826	6	1	1	392	1	1	12512.5626426	12499.2279729	1	1	1	1	1	7.41276737114	1	1	1	1
7827	7	1	1	392	1	1	12494.694238	12498.2007953	1	1	1	1	1	13.1809824883	1	1	1	1
7828	8	1	1	392	1	1	12495.938687	12500.6487936	1	1	1	1	1	9.01101006572	1	1	1	1
7829	9	1	1	392	1	1	12513.8199254	12525.1508863	1	1	1	1	1	11.1445790259	1	1	1	1
7830	10	1	1	392	1	1	12503.8349502	12501.9740036	1	1	1	1	1	11.1691976404	1	1	1	1
7831	1	1	2	392	1	1	12519.4565466	12495.2751633	1	1	1	1	1	11.6863457267	1	1	1	1
7832	2	1	2	392	1	1	12532.5185128	12517.9475441	1	1	1	1	1	8.49657121623	1	1	1	1
7833	3	1	2	392	1	1	12525.4360552	12492.444704	1	1	1	1	1	7.82618389512	1	1	1	1
7834	4	1	2	392	1	1	12510.6602752	12509.2790339	1	1	1	1	1	8.06727721528	1	1	1	1
7835	5	1	2	392	1	1	12510.9995993	12506.4686295	1	1	1	1	1	10.7359019993	1	1	1	1
7836	6	1	2	392	1	1	12519.035208	12508.6023355	1	1	1	1	1	12.1482428235	1	1	1	1
7837	7	1	2	392	1	1	12511.1889287	12505.5750844	1	1	1	1	1	9.52044174474	1	1	1	1
7838	8	1	2	392	1	1	12502.0018154	12514.5518707	1	1	1	1	1	9.40926440271	1	1	1	1
7839	9	1	2	392	1	1	12518.4222684	12498.1498666	1	1	1	1	1	11.3006394232	1	1	1	1
7840	10	1	2	392	1	1	12518.2756121	12508.6711157	1	1	1	1	1	7.32738102248	1	1	1	1
7841	1	1	1	393	1	1	12496.1927926	12484.9376108	1	1	1	1	1	9.40822123997	1	1	1	1
7842	2	1	1	393	1	1	12502.206046	12504.7628041	1	1	1	1	1	10.1869813143	1	1	1	1
7843	3	1	1	393	1	1	12501.3433489	12490.9132099	1	1	1	1	1	12.3874417154	1	1	1	1
7844	4	1	1	393	1	1	12514.1816991	12473.3886749	1	1	1	1	1	13.9757783953	1	1	1	1
7845	5	1	1	393	1	1	12504.8089879	12492.4016229	1	1	1	1	1	9.05022446898	1	1	1	1
7846	6	1	1	393	1	1	12505.3472986	12484.9318188	1	1	1	1	1	11.4771845277	1	1	1	1
7847	7	1	1	393	1	1	12503.3818029	12502.4105438	1	1	1	1	1	6.52841906507	1	1	1	1
7848	8	1	1	393	1	1	12494.2148251	12494.6440294	1	1	1	1	1	7.37436426202	1	1	1	1
7849	9	1	1	393	1	1	12501.4881032	12494.5666163	1	1	1	1	1	8.21551905891	1	1	1	1
7850	10	1	1	393	1	1	12500.7711286	12487.2500579	1	1	1	1	1	10.0464299295	1	1	1	1
7851	1	1	2	393	1	1	12531.2828956	12496.0287093	1	1	1	1	1	10.5840853841	1	1	1	1
7852	2	1	2	393	1	1	12512.5826111	12508.2804946	1	1	1	1	1	6.90348181794	1	1	1	1
7853	3	1	2	393	1	1	12502.5859326	12492.3000357	1	1	1	1	1	11.5607022667	1	1	1	1
7854	4	1	2	393	1	1	12534.5832378	12496.3476947	1	1	1	1	1	10.2227773114	1	1	1	1
7855	5	1	2	393	1	1	12523.8777736	12519.4949248	1	1	1	1	1	8.70046183774	1	1	1	1
7856	6	1	2	393	1	1	12524.0281577	12492.5156724	1	1	1	1	1	9.01734752206	1	1	1	1
7857	7	1	2	393	1	1	12520.8285759	12522.4244705	1	1	1	1	1	9.9954498351	1	1	1	1
7858	8	1	2	393	1	1	12531.3118859	12491.3517766	1	1	1	1	1	10.1510081901	1	1	1	1
7859	9	1	2	393	1	1	12504.4449503	12502.8553597	1	1	1	1	1	11.6223650978	1	1	1	1
7860	10	1	2	393	1	1	12499.4215998	12513.4119061	1	1	1	1	1	11.0762379962	1	1	1	1
7861	1	1	1	394	1	1	12499.3212553	12499.3649249	1	1	1	1	1	6.83331302712	1	1	1	1
7862	2	1	1	394	1	1	12502.2316367	12514.4862538	1	1	1	1	1	7.47282316494	1	1	1	1
7863	3	1	1	394	1	1	12500.8586277	12496.0250067	1	1	1	1	1	10.3448473114	1	1	1	1
7864	4	1	1	394	1	1	12495.0909924	12493.0393374	1	1	1	1	1	8.43110367962	1	1	1	1
7865	5	1	1	394	1	1	12490.6090643	12502.1044427	1	1	1	1	1	11.8284292497	1	1	1	1
7866	6	1	1	394	1	1	12495.5406982	12503.5484292	1	1	1	1	1	8.97360010416	1	1	1	1
7867	7	1	1	394	1	1	12506.2108667	12503.8317562	1	1	1	1	1	10.351983347	1	1	1	1
7868	8	1	1	394	1	1	12494.1849326	12503.7173232	1	1	1	1	1	8.53025941056	1	1	1	1
7869	9	1	1	394	1	1	12496.266534	12494.3327414	1	1	1	1	1	11.8049042115	1	1	1	1
7870	10	1	1	394	1	1	12504.00743	12496.741052	1	1	1	1	1	8.04807503671	1	1	1	1
7871	1	1	2	394	1	1	12530.3229517	12497.9437063	1	1	1	1	1	12.8628623286	1	1	1	1
7872	2	1	2	394	1	1	12515.778414	12494.4723571	1	1	1	1	1	11.5585614496	1	1	1	1
7873	3	1	2	394	1	1	12522.3587039	12500.3252757	1	1	1	1	1	11.4430264402	1	1	1	1
7874	4	1	2	394	1	1	12537.4442098	12496.6421989	1	1	1	1	1	9.78284828478	1	1	1	1
7875	5	1	2	394	1	1	12525.2192297	12487.0454042	1	1	1	1	1	8.74379968754	1	1	1	1
7876	6	1	2	394	1	1	12525.6677314	12495.6429977	1	1	1	1	1	11.1033045782	1	1	1	1
7877	7	1	2	394	1	1	12525.1940941	12504.1095421	1	1	1	1	1	12.392735675	1	1	1	1
7878	8	1	2	394	1	1	12508.0257388	12503.4530882	1	1	1	1	1	9.61837874592	1	1	1	1
7879	9	1	2	394	1	1	12512.037923	12498.7794589	1	1	1	1	1	10.0650821425	1	1	1	1
7880	10	1	2	394	1	1	12518.5645258	12490.8911111	1	1	1	1	1	10.8333907811	1	1	1	1
7881	1	1	1	395	1	1	12504.7031233	12520.5280707	1	1	1	1	1	9.02582636153	1	1	1	1
7882	2	1	1	395	1	1	12491.3232076	12506.2122336	1	1	1	1	1	7.19069537909	1	1	1	1
7883	3	1	1	395	1	1	12491.057996	12502.8710987	1	1	1	1	1	8.76681704909	1	1	1	1
7884	4	1	1	395	1	1	12498.8779577	12486.2834689	1	1	1	1	1	7.64919783168	1	1	1	1
7885	5	1	1	395	1	1	12498.0059794	12505.5384211	1	1	1	1	1	11.6526378914	1	1	1	1
7886	6	1	1	395	1	1	12511.9671654	12508.750206	1	1	1	1	1	10.1394492863	1	1	1	1
7887	7	1	1	395	1	1	12494.8625192	12471.5565835	1	1	1	1	1	8.79670509535	1	1	1	1
7888	8	1	1	395	1	1	12503.8542453	12507.3725666	1	1	1	1	1	7.85576842752	1	1	1	1
7889	9	1	1	395	1	1	12499.5776425	12489.5056941	1	1	1	1	1	13.7219221835	1	1	1	1
7890	10	1	1	395	1	1	12504.771043	12486.4045386	1	1	1	1	1	8.12162038728	1	1	1	1
7891	1	1	2	395	1	1	12520.665187	12495.3773026	1	1	1	1	1	9.35444133567	1	1	1	1
7892	2	1	2	395	1	1	12511.270839	12499.2788429	1	1	1	1	1	9.04917400208	1	1	1	1
7893	3	1	2	395	1	1	12516.5164097	12511.1296093	1	1	1	1	1	8.22295067909	1	1	1	1
7894	4	1	2	395	1	1	12530.2465449	12497.3220897	1	1	1	1	1	10.3584180709	1	1	1	1
7895	5	1	2	395	1	1	12504.1859124	12510.1318039	1	1	1	1	1	12.7837161235	1	1	1	1
7896	6	1	2	395	1	1	12515.8322564	12493.7645143	1	1	1	1	1	9.86729163605	1	1	1	1
7897	7	1	2	395	1	1	12530.2282511	12496.5778814	1	1	1	1	1	7.20020733478	1	1	1	1
7898	8	1	2	395	1	1	12518.1133666	12521.1062765	1	1	1	1	1	9.48843205874	1	1	1	1
7899	9	1	2	395	1	1	12545.0405396	12501.0781128	1	1	1	1	1	13.8624323792	1	1	1	1
7900	10	1	2	395	1	1	12508.0803378	12495.420429	1	1	1	1	1	12.2086371006	1	1	1	1
7901	1	1	1	396	1	1	12481.710252	12497.1843635	1	1	1	1	1	9.39214769916	1	1	1	1
7902	2	1	1	396	1	1	12503.0384167	12498.0558792	1	1	1	1	1	10.3723778755	1	1	1	1
7903	3	1	1	396	1	1	12501.0241438	12514.7944608	1	1	1	1	1	8.39665989359	1	1	1	1
7904	4	1	1	396	1	1	12494.201249	12486.3733622	1	1	1	1	1	8.38485516666	1	1	1	1
7905	5	1	1	396	1	1	12514.504192	12502.2530265	1	1	1	1	1	7.70941864288	1	1	1	1
7906	6	1	1	396	1	1	12515.0383355	12491.4124002	1	1	1	1	1	13.1665751666	1	1	1	1
7907	7	1	1	396	1	1	12510.8968063	12498.7044162	1	1	1	1	1	14.442257377	1	1	1	1
7908	8	1	1	396	1	1	12511.9824286	12499.7753362	1	1	1	1	1	8.5054803947	1	1	1	1
7909	9	1	1	396	1	1	12501.8966056	12505.2962655	1	1	1	1	1	9.84301987566	1	1	1	1
7910	10	1	1	396	1	1	12517.9064257	12516.1371378	1	1	1	1	1	8.22061508889	1	1	1	1
7911	1	1	2	396	1	1	12524.0003307	12499.2748024	1	1	1	1	1	12.8792297379	1	1	1	1
7912	2	1	2	396	1	1	12515.5476793	12514.7012432	1	1	1	1	1	8.51268536577	1	1	1	1
7913	3	1	2	396	1	1	12511.671156	12472.0456266	1	1	1	1	1	14.5326550047	1	1	1	1
7914	4	1	2	396	1	1	12526.4366796	12503.606221	1	1	1	1	1	8.6648551531	1	1	1	1
7915	5	1	2	396	1	1	12524.8833507	12501.8555526	1	1	1	1	1	10.2488390305	1	1	1	1
7916	6	1	2	396	1	1	12525.0550105	12484.7316787	1	1	1	1	1	8.75282297787	1	1	1	1
7917	7	1	2	396	1	1	12534.085766	12495.0183727	1	1	1	1	1	7.47858817796	1	1	1	1
7918	8	1	2	396	1	1	12520.3323506	12502.3087771	1	1	1	1	1	9.52641041838	1	1	1	1
7919	9	1	2	396	1	1	12518.0180008	12486.1252935	1	1	1	1	1	8.70000496727	1	1	1	1
7920	10	1	2	396	1	1	12521.8311636	12515.8427091	1	1	1	1	1	11.8811058784	1	1	1	1
7921	1	1	1	397	1	1	12496.4881155	12489.0872917	1	1	1	1	1	8.84190907877	1	1	1	1
7922	2	1	1	397	1	1	12465.9084416	12476.5577744	1	1	1	1	1	11.66461156	1	1	1	1
7923	3	1	1	397	1	1	12504.3653341	12506.4163291	1	1	1	1	1	10.0560300607	1	1	1	1
7924	4	1	1	397	1	1	12493.4826956	12482.4748612	1	1	1	1	1	11.6799376094	1	1	1	1
7925	5	1	1	397	1	1	12506.6587945	12508.6243923	1	1	1	1	1	10.0474022868	1	1	1	1
7926	6	1	1	397	1	1	12477.0477126	12500.6071357	1	1	1	1	1	11.7124308212	1	1	1	1
7927	7	1	1	397	1	1	12496.8258829	12507.9214439	1	1	1	1	1	8.29994134503	1	1	1	1
7928	8	1	1	397	1	1	12503.3224969	12499.1570023	1	1	1	1	1	7.22261890456	1	1	1	1
7929	9	1	1	397	1	1	12505.0207067	12473.870044	1	1	1	1	1	11.0268647235	1	1	1	1
7930	10	1	1	397	1	1	12500.1112847	12490.5967486	1	1	1	1	1	7.095538255	1	1	1	1
7931	1	1	2	397	1	1	12511.1409162	12497.6378667	1	1	1	1	1	9.17609735735	1	1	1	1
7932	2	1	2	397	1	1	12524.1783033	12477.1259904	1	1	1	1	1	7.1102103617	1	1	1	1
7933	3	1	2	397	1	1	12529.2982078	12495.8822497	1	1	1	1	1	10.0697784141	1	1	1	1
7934	4	1	2	397	1	1	12518.1751177	12516.3110522	1	1	1	1	1	10.6066127024	1	1	1	1
7935	5	1	2	397	1	1	12511.7806303	12495.1997459	1	1	1	1	1	6.52616747127	1	1	1	1
7936	6	1	2	397	1	1	12538.0663749	12489.7837132	1	1	1	1	1	8.95823935553	1	1	1	1
7937	7	1	2	397	1	1	12517.6203149	12499.1601996	1	1	1	1	1	10.3269587947	1	1	1	1
7938	8	1	2	397	1	1	12532.3110212	12491.0672664	1	1	1	1	1	8.48667627771	1	1	1	1
7939	9	1	2	397	1	1	12516.0786781	12491.3683566	1	1	1	1	1	12.5390235928	1	1	1	1
7940	10	1	2	397	1	1	12498.2255463	12513.9014468	1	1	1	1	1	10.9887824301	1	1	1	1
7941	1	1	1	398	1	1	12513.9371189	12490.4328238	1	1	1	1	1	14.9516911669	1	1	1	1
7942	2	1	1	398	1	1	12494.4541407	12496.9081477	1	1	1	1	1	9.75970955353	1	1	1	1
7943	3	1	1	398	1	1	12488.2929549	12511.8032968	1	1	1	1	1	9.11722558688	1	1	1	1
7944	4	1	1	398	1	1	12522.9752287	12509.5778469	1	1	1	1	1	11.0613292129	1	1	1	1
7945	5	1	1	398	1	1	12488.8873768	12498.5039274	1	1	1	1	1	10.5596943665	1	1	1	1
7946	6	1	1	398	1	1	12474.3454613	12496.9891461	1	1	1	1	1	14.0650904387	1	1	1	1
7947	7	1	1	398	1	1	12501.0858951	12489.0076691	1	1	1	1	1	7.60148966273	1	1	1	1
7948	8	1	1	398	1	1	12525.9663347	12492.2593256	1	1	1	1	1	9.19887809152	1	1	1	1
7949	9	1	1	398	1	1	12502.7751068	12501.658283	1	1	1	1	1	5.71665532383	1	1	1	1
7950	10	1	1	398	1	1	12501.1005804	12500.6402697	1	1	1	1	1	8.330650478	1	1	1	1
7951	1	1	2	398	1	1	12517.3077741	12484.8233787	1	1	1	1	1	13.1199228134	1	1	1	1
7952	2	1	2	398	1	1	12527.499983	12517.226685	1	1	1	1	1	8.15165120845	1	1	1	1
7953	3	1	2	398	1	1	12508.5098868	12506.7931253	1	1	1	1	1	9.00978220933	1	1	1	1
7954	4	1	2	398	1	1	12531.2092116	12494.3607854	1	1	1	1	1	9.80796979693	1	1	1	1
